,DATE,AVGDV_max,LLDV_max,MXDV_max,MXDV_HEIGHT_max,DEPTH_max,MAX_SHEAR_max,MAX_SHEAR_HEIGHT_max,location,county,state,Event Month,power_outage
36395,2023-09-23,37,24,105,29,22.6,37,28.5,"(39.90668, -93.95185)",Daviess County,Missouri,,False
36396,2023-09-23,54,84,84,3,16.9,30,2.7,"(39.74657, -93.84844)",Caldwell County,Missouri,,False
36397,2023-09-23,41,73,85,11,23.5,28,10.5,"(38.735245, -94.471525)",Cass County,Missouri,,False
36398,2023-09-23,54,93,93,3,7.0,32,2.9,"(39.63005, -93.79792)",Caldwell County,Missouri,,False
36399,2023-09-23,52,72,86,10,13.5,31,9.9,"(39.19566, -93.83409)",Lafayette County,Missouri,,False
36400,2023-09-23,55,92,92,24,22.7,36,24.3,"(38.835688, -94.71521)",Johnson County,Kansas,,False
36401,2023-09-23,57,83,153,20,13.9,51,20.4,"(38.80585, -94.27151)",Cass County,Missouri,,False
36402,2023-09-23,52,79,98,17,15.1,38,17.4,"(39.49581, -93.88065)",Caldwell County,Missouri,,False
36403,2023-09-23,28,24,74,19,14.9,39,18.6,"(39.87583, -94.31586)",DeKalb County,Missouri,,False
36404,2023-09-23,40,87,93,29,22.9,32,29.4,"(38.752606666666665, -94.99788)",Johnson County,Kansas,,False
36405,2023-09-23,47,66,96,4,18.5,47,4.2,"(38.94933, -94.7789)",Johnson County,Kansas,,False
36406,2023-09-23,48,90,90,6,13.9,32,6.0,"(39.25664, -93.84919)",Lafayette County,Missouri,,False
36407,2023-09-23,66,89,90,5,13.4,39,4.8,"(38.88269, -94.70067)",Johnson County,Kansas,,False
36408,2023-09-23,50,82,110,29,26.3,37,29.2,"(38.7334625, -94.5291325)",Cass County,Missouri,,False
36409,2023-09-23,62,89,90,15,13.1,41,1.8,"(38.98302, -95.09325)",Douglas County,Kansas,,False
36410,2023-09-23,57,109,109,22,22.2,53,22.1,"(38.90744, -94.758406)",Johnson County,Kansas,,False
36411,2023-09-23,48,95,95,24,22.4,37,24.4,"(38.78303, -94.67781)",Cass County,Missouri,,False
36412,2023-09-23,37,24,103,21,16.5,49,20.7,"(39.45845, -94.0335)",Ray County,Missouri,,False
36413,2023-09-23,51,78,93,5,14.1,56,5.4,"(39.32906, -94.20421)",Clay County,Missouri,,False
36414,2023-09-23,50,97,97,2,21.1,42,2.0,"(38.91519, -94.99925)",Johnson County,Kansas,,False
36415,2023-09-23,58,91,91,2,13.4,41,1.9,"(38.90587, -94.86225)",Johnson County,Kansas,,False
36416,2023-09-23,51,86,86,7,13.0,30,19.5,"(40.01073, -95.51151)",Richardson County,Nebraska,,False
36417,2023-09-23,63,101,154,30,26.7,53,29.8,"(38.789176857142856, -94.44847514285712)",Cass County,Missouri,,False
36418,2023-09-23,44,60,87,11,26.2,29,10.5,"(38.76113, -94.47181)",Cass County,Missouri,,False
36419,2023-09-23,34,61,86,16,18.7,36,15.8,"(38.86603, -94.69956)",Johnson County,Kansas,,False
36420,2023-09-23,36,68,68,5,19.0,27,5.3,"(38.83272, -94.78665)",Johnson County,Kansas,,False
36421,2023-09-23,53,86,86,3,17.1,31,2.7,"(39.73445, -93.84306)",Caldwell County,Missouri,,False
36422,2023-09-23,48,75,81,11,14.0,28,10.8,"(25.15115, -81.01125)",Monroe County,Florida,,False
36423,2023-09-23,60,116,116,21,28.9,40,21.1,"(25.01712076923077, -80.27573076923076)",Monroe County,Florida,,False
36424,2023-09-23,52,69,70,9,6.8,29,8.6,"(26.26463, -80.06696)",Broward County,Florida,,False
36425,2023-09-23,52,87,87,6,13.5,33,5.5,"(25.44859, -79.79582)",Miami-Dade County,Florida,,False
36426,2023-09-23,49,86,86,1,10.9,47,1.2,"(25.35582, -80.19259)",Monroe County,Florida,,False
36427,2023-09-23,52,62,75,2,7.4,61,8.1,"(25.65983, -80.13816)",Miami-Dade County,Florida,,False
36428,2023-09-23,38,37,87,28,26.2,33,28.4,"(25.08572, -80.16242)",Monroe County,Florida,,False
36429,2023-09-23,36,22,95,17,15.6,59,16.5,"(26.01481, -80.12648)",Broward County,Florida,,False
36430,2023-09-23,33,23,79,10,14.0,27,9.7,"(44.19307, -93.43332)",Waseca County,Minnesota,,False
36431,2023-09-23,40,73,82,30,27.0,27,29.9,"(44.10758, -92.68841)",Dodge County,Minnesota,,False
36432,2023-09-23,67,124,124,10,16.9,45,9.9,"(44.30787555555556, -92.29007444444444)",Wabasha County,Minnesota,,False
36433,2023-09-23,44,74,80,18,15.7,30,18.2,"(44.234055, -92.556575)",Olmsted County,Minnesota,,False
36434,2023-09-23,49,72,91,28,24.5,33,27.5,"(44.171244, -92.598892)",Goodhue County,Minnesota,,False
36435,2023-09-23,28,23,77,18,21.6,25,17.7,"(41.87485, -95.53793)",Harrison County,Iowa,,False
36436,2023-09-23,48,63,70,11,9.0,26,10.8,"(26.29662, -79.58092)",Palm Beach County,Florida,,False
36437,2023-09-23,64,92,92,1,12.8,53,0.8,"(26.45331, -79.82263)",Palm Beach County,Florida,,False
36438,2023-09-23,60,57,114,9,20.3,55,9.0,"(35.04088, -96.73319)",Seminole County,Oklahoma,,False
36439,2023-09-23,66,96,149,25,26.5,50,25.3,"(35.37176380952381, -95.9689280952381)",Okmulgee County,Oklahoma,,False
36440,2023-09-23,51,79,105,18,21.7,76,17.7,"(36.321908, -96.289214)",Osage County,Oklahoma,,False
36441,2023-09-23,64,86,114,27,25.5,63,26.6,"(36.21254666666667, -96.42409333333336)",Creek County,Oklahoma,,False
36442,2023-09-23,34,67,76,27,23.0,36,27.3,"(36.05906, -96.5249)",Creek County,Oklahoma,,False
36443,2023-09-24,36,58,58,5,9.2,23,4.8,"(24.94246, -80.4258)",Monroe County,Florida,,False
36444,2023-09-24,36,43,53,4,5.4,23,4.2,"(24.52224, -82.35612)",Monroe County,Florida,,False
36445,2023-09-24,38,36,63,1,10.0,142,1.4,"(24.56232, -81.84429)",Monroe County,Florida,,False
36446,2023-09-24,52,89,95,24,24.6,72,24.3,"(32.534164, -96.999914)",Ellis County,Texas,,False
36447,2023-09-24,26,30,87,20,17.2,72,19.7,"(32.61916, -97.16893)",Tarrant County,Texas,,False
36448,2023-09-24,51,90,90,15,20.7,63,15.0,"(32.54385, -96.956185)",Dallas County,Texas,,False
36449,2023-09-24,32,27,85,22,19.5,62,22.1,"(32.70445, -97.31509)",Tarrant County,Texas,,False
36450,2023-09-24,47,89,90,6,19.5,51,23.2,"(32.62592, -97.15989)",Tarrant County,Texas,,False
36451,2023-09-24,55,86,89,12,22.4,49,24.4,"(32.57497, -97.04104)",Dallas County,Texas,,False
36452,2023-09-24,61,99,133,30,26.8,45,30.4,"(33.388997, -96.0789095)",Hunt County,Texas,,False
36453,2023-09-24,51,87,97,16,18.9,59,18.7,"(32.732968, -97.258786)",Tarrant County,Texas,,False
36454,2023-09-24,56,86,103,22,21.3,52,21.5,"(32.54993666666667, -97.017815)",Ellis County,Texas,,False
36455,2023-09-24,53,113,130,6,28.2,44,5.8,"(38.06695, -93.88449)",Saint Clair County,Missouri,,False
36456,2023-09-24,52,121,121,7,24.0,37,7.0,"(38.007904, -93.833858)",Saint Clair County,Missouri,,False
36457,2023-09-24,49,83,109,6,24.8,35,6.1,"(38.02046, -93.86102)",Saint Clair County,Missouri,,False
36458,2023-09-24,36,65,106,25,25.1,32,24.7,"(37.93878333333333, -94.25224)",Vernon County,Missouri,,False
36459,2023-09-24,45,99,99,23,20.3,30,23.4,"(38.018525, -93.78738)",Saint Clair County,Missouri,,False
36460,2023-09-24,56,94,96,32,27.4,35,32.4,"(25.600826666666663, -80.95443666666667)",Miami-Dade County,Florida,,False
36461,2023-09-24,44,22,96,6,21.8,57,5.9,"(25.87718, -80.7477)",Miami-Dade County,Florida,,False
36462,2023-09-24,71,102,102,5,20.2,80,4.7,"(25.999063333333336, -80.70521666666667)",Broward County,Florida,,False
36463,2023-09-24,65,89,89,2,5.8,44,1.7,"(26.64543, -80.14039)",Palm Beach County,Florida,,False
36464,2023-09-24,55,71,82,11,7.7,29,10.6,"(26.44126, -79.55765)",Palm Beach County,Florida,,False
36465,2023-09-24,40,45,109,5,8.7,126,4.7,"(32.52762, -97.05229)",Ellis County,Texas,,False
36466,2023-09-24,37,32,93,18,22.5,37,18.2,"(31.403, -97.46647)",McLennan County,Texas,,False
36467,2023-09-24,37,51,84,18,26.6,27,18.1,"(31.43117, -97.75063)",Coryell County,Texas,,False
36468,2023-09-24,36,65,79,17,27.2,28,20.3,"(31.474665, -97.29188666666666)",McLennan County,Texas,,False
36469,2023-09-24,56,92,95,29,26.9,48,29.0,"(30.611946363636363, -95.2484218181818)",San Jacinto County,Texas,,False
36470,2023-09-24,42,70,87,27,21.8,34,27.3,"(30.69025, -95.24463)",San Jacinto County,Texas,,False
36471,2023-09-24,38,52,52,5,7.6,16,4.6,"(36.93314, -96.83848)",Kay County,Oklahoma,,False
36472,2023-09-24,27,59,59,5,24.2,18,4.8,"(35.47628, -96.16098)",Okmulgee County,Oklahoma,,False
36473,2023-09-24,25,28,81,24,25.0,25,23.7,"(35.39291, -96.07126)",Okmulgee County,Oklahoma,,False
36474,2023-09-24,26,52,52,7,23.1,18,6.7,"(36.379605, -94.597245)",Benton County,Arkansas,,False
36475,2023-09-24,33,31,93,23,16.6,30,22.8,"(36.00456, -96.52861)",Creek County,Oklahoma,,False
36476,2023-09-24,21,49,49,4,26.6,16,4.0,"(35.66854, -96.30056)",Creek County,Oklahoma,,False
36477,2023-09-24,35,59,59,3,10.1,26,2.9,"(35.5576, -95.55081)",McIntosh County,Oklahoma,,False
36478,2023-09-24,34,57,58,10,16.8,26,2.6,"(35.77979, -96.06505)",Okmulgee County,Oklahoma,,False
36479,2023-09-24,36,55,71,15,26.1,26,15.2,"(35.75154, -96.30212)",Creek County,Oklahoma,,False
36480,2023-09-24,28,33,81,16,26.2,30,15.5,"(35.48901, -95.88585)",Okmulgee County,Oklahoma,,False
36481,2023-09-24,24,49,49,6,6.4,17,6.0,"(36.19805, -96.51081)",Pawnee County,Oklahoma,,False
36482,2023-09-24,35,55,55,4,12.7,19,4.1,"(35.59954, -96.21918)",Okfuskee County,Oklahoma,,False
36483,2023-09-24,32,52,52,5,9.1,19,4.5,"(35.404865, -95.74684)",McIntosh County,Oklahoma,,False
36484,2023-09-24,30,51,51,3,5.2,22,2.8,"(35.82887, -96.16851)",Creek County,Oklahoma,,False
36485,2023-09-24,43,79,81,7,25.8,24,7.3,"(35.39085, -96.059904)",Okmulgee County,Oklahoma,,False
36486,2023-09-24,42,98,98,5,24.2,31,4.7,"(35.35646, -95.85045)",Okmulgee County,Oklahoma,,False
36487,2023-09-24,34,50,70,10,25.9,25,9.7,"(35.53195, -95.99964)",Okmulgee County,Oklahoma,,False
36488,2023-09-24,49,46,81,6,5.2,58,5.9,"(35.83095, -95.64614)",Muskogee County,Oklahoma,,False
36489,2023-09-24,52,104,104,9,25.6,32,9.0,"(35.3696275, -95.9249375)",Okmulgee County,Oklahoma,,False
36490,2023-09-24,46,82,103,10,28.4,36,10.2,"(35.52008142857143, -96.00835571428571)",Okmulgee County,Oklahoma,,False
36491,2023-09-24,38,84,88,6,26.4,32,5.7,"(35.58139666666667, -96.11722666666668)",Okmulgee County,Oklahoma,,False
36492,2023-09-24,29,23,81,13,9.5,33,12.7,"(40.7245, -73.02217)",Suffolk County,New York,,False
36493,2023-09-24,42,39,82,4,8.4,118,3.7,"(42.261, -122.66988)",Jackson County,Oregon,,False
36494,2023-09-24,44,39,94,3,5.6,149,3.3,"(42.17118, -122.55587)",Jackson County,Oregon,,False
36495,2023-09-24,61,84,90,19,16.9,33,19.1,"(25.0265, -80.4066)",Monroe County,Florida,,False
36496,2023-09-24,31,22,87,12,10.7,51,11.7,"(26.00977, -80.90516)",Broward County,Florida,,False
36497,2023-09-24,60,79,86,11,8.8,29,11.2,"(26.30042, -79.8877)",Broward County,Florida,,False
36498,2023-09-24,62,89,95,8,11.4,42,8.1,"(26.10211, -79.94495)",Broward County,Florida,,False
36499,2023-09-24,65,97,97,2,11.9,46,1.8,"(44.30451, -92.91923)",Goodhue County,Minnesota,,False
36500,2023-09-24,68,97,97,3,7.1,33,3.0,"(44.44074, -93.85012)",Le Sueur County,Minnesota,,False
36501,2023-09-24,33,31,71,10,7.2,24,10.0,"(44.41714, -93.79851)",Le Sueur County,Minnesota,,False
36502,2023-09-24,49,23,86,17,15.5,51,3.3,"(44.93718, -93.53562)",Hennepin County,Minnesota,,False
36503,2023-09-24,50,68,68,3,6.6,23,2.9,"(44.46376, -93.87072)",Le Sueur County,Minnesota,,False
36504,2023-09-24,28,26,88,13,20.7,31,13.4,"(35.56651, -96.66364)",Lincoln County,Oklahoma,,False
36505,2023-09-24,32,37,87,12,23.6,35,11.6,"(35.70489, -96.85786)",Lincoln County,Oklahoma,,False
36506,2023-09-24,31,31,106,14,20.9,36,13.9,"(35.52799, -96.60243)",Lincoln County,Oklahoma,,False
36507,2023-09-24,39,82,87,21,27.3,35,21.3,"(35.481833333333334, -96.72831333333332)",Lincoln County,Oklahoma,,False
36508,2023-09-24,42,67,81,13,22.7,28,13.4,"(35.59948, -96.70607)",Lincoln County,Oklahoma,,False
36509,2023-09-24,54,93,93,23,21.0,32,22.8,"(26.18309333333333, -80.89156)",Broward County,Florida,,False
36510,2023-09-24,56,87,87,7,10.3,48,6.9,"(26.21976, -80.13388)",Broward County,Florida,,False
36511,2023-09-24,33,77,77,4,21.8,28,3.8,"(37.93912, -93.57287)",Polk County,Missouri,,False
36512,2023-09-24,38,36,72,9,18.5,38,8.5,"(37.69194, -93.655425)",Polk County,Missouri,,False
36513,2023-09-24,33,39,70,15,20.6,42,14.9,"(37.68015, -93.63793)",Polk County,Missouri,,False
36514,2023-09-24,49,53,92,16,22.2,33,16.1,"(37.95266, -93.67726)",Saint Clair County,Missouri,,False
36515,2023-09-24,68,133,133,27,26.8,47,27.0,"(37.90133470588235, -93.74136411764708)",Saint Clair County,Missouri,,False
36516,2023-09-24,43,92,92,5,24.4,28,4.9,"(38.02674, -93.84616)",Saint Clair County,Missouri,,False
36517,2023-09-24,34,40,62,15,11.8,19,15.4,"(37.58247, -94.44239)",Barton County,Missouri,,False
36518,2023-09-24,38,46,72,6,8.4,31,6.2,"(35.15936, -95.09778)",Haskell County,Oklahoma,,False
36519,2023-09-24,45,148,148,6,22.4,64,5.8,"(35.40006333333333, -96.38431)",Okfuskee County,Oklahoma,,False
36520,2023-09-24,28,49,49,4,11.5,15,4.4,"(35.60084, -96.31163)",Okfuskee County,Oklahoma,,False
36521,2023-09-24,39,49,78,10,19.4,23,9.5,"(35.44202, -96.21637)",Okfuskee County,Oklahoma,,False
36522,2023-09-24,35,61,61,4,10.5,20,4.2,"(35.70099, -96.38445)",Creek County,Oklahoma,,False
36523,2023-09-24,40,54,90,25,25.5,28,24.7,"(35.3038675, -96.2657275)",Hughes County,Oklahoma,,False
36524,2023-09-24,47,168,168,9,28.0,78,8.5,"(34.968905, -96.5257575)",Hughes County,Oklahoma,,False
36525,2023-09-24,43,78,112,26,45.7,60,26.1,"(35.24793833333333, -96.52508416666666)",Seminole County,Oklahoma,,False
36526,2023-09-24,51,100,134,31,29.3,46,30.6,"(34.915881538461534, -96.53308076923076)",Pontotoc County,Oklahoma,,False
36527,2023-09-24,40,83,83,2,6.1,78,1.8,"(35.05445, -97.34386)",Cleveland County,Oklahoma,,False
36528,2023-09-24,42,68,96,17,29.8,55,16.6,"(35.681005, -96.8942875)",Lincoln County,Oklahoma,,False
36529,2023-09-24,39,32,82,5,17.9,41,5.1,"(35.55847, -96.70876)",Lincoln County,Oklahoma,,False
36530,2023-09-24,27,50,52,7,25.4,16,7.0,"(35.61666, -96.25344)",Okfuskee County,Oklahoma,,False
36531,2023-09-24,47,75,90,13,23.3,39,13.4,"(35.488192, -96.560948)",Okfuskee County,Oklahoma,,False
36532,2023-09-24,29,55,55,3,23.7,23,3.0,"(35.44073, -96.51455)",Okfuskee County,Oklahoma,,False
36533,2023-09-24,62,87,115,25,20.6,38,24.9,"(35.45732, -96.36102)",Okfuskee County,Oklahoma,,False
36534,2023-09-24,51,107,107,26,23.3,36,26.2,"(35.565711666666665, -96.54210333333332)",Okfuskee County,Oklahoma,,False
36535,2023-09-24,57,108,108,26,22.6,39,25.5,"(35.32568571428571, -95.78197571428572)",McIntosh County,Oklahoma,,False
36536,2023-09-24,40,72,79,26,23.4,26,26.3,"(35.46464, -96.40389)",Okfuskee County,Oklahoma,,False
36537,2023-09-24,43,72,72,3,23.5,24,2.9,"(35.59648, -96.59321)",Lincoln County,Oklahoma,,False
36538,2023-09-24,39,69,88,18,24.7,64,17.6,"(35.74881, -96.08253)",Okmulgee County,Oklahoma,,False
36539,2023-09-24,45,85,103,28,25.8,43,27.5,"(35.90219999999999, -96.34794)",Creek County,Oklahoma,,False
36540,2023-09-24,51,61,129,7,29.7,82,6.8,"(35.75565, -96.16191)",Okmulgee County,Oklahoma,,False
36541,2023-09-24,66,89,102,14,23.6,35,13.7,"(35.916333333333334, -94.89782166666669)",Cherokee County,Oklahoma,,False
36542,2023-09-24,37,84,84,3,18.1,49,3.3,"(36.08544, -96.38094)",Creek County,Oklahoma,,False
36543,2023-09-25,37,29,82,11,14.3,40,11.4,"(47.76619, -122.92433)",Kitsap County,Washington,,False
36544,2023-09-25,47,47,99,7,5.3,49,6.8,"(47.76126, -122.91314)",Kitsap County,Washington,,False
36545,2023-09-25,45,102,102,2,10.1,59,2.0,"(48.63564, -122.26691)",Whatcom County,Washington,,False
36546,2023-09-25,34,57,57,4,5.8,21,3.8,"(48.87552, -122.16049)",Whatcom County,Washington,,False
36547,2023-09-25,32,50,50,4,7.6,25,3.8,"(47.73279, -122.89109)",Kitsap County,Washington,,False
36548,2023-09-25,41,29,94,4,5.6,139,3.7,"(40.70393, -124.19924)",Humboldt County,California,,False
36549,2023-09-25,45,36,94,4,6.1,204,4.0,"(40.64796, -124.26798)",Humboldt County,California,,False
36550,2023-09-25,56,89,89,12,9.6,42,12.3,"(33.372825000000006, -97.39961)",Denton County,Texas,,False
36551,2023-09-25,54,87,90,25,20.8,41,24.5,"(32.3568275, -96.7728625)",Ellis County,Texas,,False
36552,2023-09-25,31,62,62,4,28.0,21,3.9,"(33.13463, -96.09024)",Hunt County,Texas,,False
36553,2023-09-25,25,34,93,31,27.1,34,30.5,"(32.942495, -96.07699)",Hunt County,Texas,,False
36554,2023-09-25,38,91,91,6,25.4,34,5.8,"(33.608414999999994, -96.702855)",Grayson County,Texas,,False
36555,2023-09-25,41,71,72,6,12.6,26,6.0,"(32.24707, -96.54356)",Ellis County,Texas,,False
36556,2023-09-25,62,85,96,11,8.9,52,11.4,"(33.25596, -96.487325)",Collin County,Texas,,False
36557,2023-09-25,65,93,151,30,30.3,76,29.6,"(32.408931, -96.8433025)",Ellis County,Texas,,False
36558,2023-09-25,33,28,96,6,24.8,37,5.5,"(32.79284, -96.17214)",Kaufman County,Texas,,False
36559,2023-09-25,19,28,99,30,27.5,54,29.8,"(32.41619, -96.862)",Ellis County,Texas,,False
36560,2023-09-25,50,89,89,3,24.5,36,3.2,"(32.90019, -96.17655)",Hunt County,Texas,,False
36561,2023-09-25,40,87,102,23,19.0,48,23.1,"(33.06278, -96.35492)",Collin County,Texas,,False
36562,2023-09-25,30,25,89,12,11.5,118,12.2,"(32.74743, -96.86033)",Dallas County,Texas,,False
36563,2023-09-25,24,70,105,32,25.4,37,31.7,"(32.53948, -96.18248)",Kaufman County,Texas,,False
36564,2023-09-25,65,89,95,14,23.5,40,13.8,"(33.547956666666664, -96.72117666666668)",Grayson County,Texas,,False
36565,2023-09-25,58,86,121,31,28.0,46,30.5,"(32.88044722222222, -96.13933388888888)",Hunt County,Texas,,False
36566,2023-09-25,41,71,91,19,22.5,52,19.2,"(32.543355000000005, -96.685865)",Ellis County,Texas,,False
36567,2023-09-25,56,90,90,2,19.3,71,2.4,"(32.59453, -96.91991)",Dallas County,Texas,,False
36568,2023-09-25,51,71,87,16,12.1,31,16.0,"(33.3306, -96.19191)",Fannin County,Texas,,False
36569,2023-09-25,45,71,76,17,28.6,26,16.8,"(33.01623333333333, -96.06398666666666)",Hunt County,Texas,,False
36570,2023-09-25,69,86,140,17,12.5,49,16.5,"(33.28335333333333, -97.7982)",Wise County,Texas,,False
36571,2023-09-25,33,28,102,17,28.2,35,16.7,"(33.065505, -96.051355)",Hunt County,Texas,,False
36572,2023-09-25,66,124,124,22,28.9,57,21.8,"(32.38643, -96.87952333333334)",Ellis County,Texas,,False
36573,2023-09-25,59,95,95,2,13.7,70,1.5,"(32.56422, -96.89265)",Dallas County,Texas,,False
36574,2023-09-25,36,62,62,4,12.0,23,3.6,"(32.47241, -96.30956)",Kaufman County,Texas,,False
36575,2023-09-25,47,89,89,3,21.6,42,2.6,"(32.36248, -96.88646)",Ellis County,Texas,,False
36576,2023-09-25,50,65,109,17,13.0,37,16.9,"(33.06275, -96.070915)",Hunt County,Texas,,False
36577,2023-09-25,60,93,96,14,10.8,39,13.9,"(32.94634, -96.19594)",Hunt County,Texas,,False
36578,2023-09-25,54,70,90,14,10.9,37,13.9,"(32.32581, -96.72464)",Ellis County,Texas,,False
36579,2023-09-25,48,92,92,4,27.6,32,16.1,"(33.37376, -97.73432)",Wise County,Texas,,False
36580,2023-09-25,61,92,92,4,13.3,32,3.9,"(33.16033, -96.09931)",Hunt County,Texas,,False
36581,2023-09-25,46,80,95,13,19.9,41,12.9,"(33.06657, -96.23357)",Hunt County,Texas,,False
36582,2023-09-25,46,89,89,4,27.8,32,3.7,"(32.46182, -96.29433)",Kaufman County,Texas,,False
36583,2023-09-25,68,100,145,33,28.5,51,32.6,"(32.24212857142857, -96.80916952380952)",Ellis County,Texas,,False
36584,2023-09-25,47,66,80,17,12.5,27,16.6,"(33.31575, -96.15836)",Hunt County,Texas,,False
36585,2023-09-25,56,104,104,24,29.3,51,24.4,"(32.338142857142856, -96.7897219047619)",Ellis County,Texas,,False
36586,2023-09-25,48,71,71,3,11.5,28,3.3,"(32.92336, -96.15606)",Hunt County,Texas,,False
36587,2023-09-25,50,55,71,5,6.0,173,6.4,"(32.83831, -96.84855)",Dallas County,Texas,,False
36588,2023-09-25,36,78,96,32,28.2,32,32.3,"(32.84714, -96.034145)",Hunt County,Texas,,False
36589,2023-09-25,54,88,127,16,13.2,87,15.9,"(32.55678, -96.84297)",Dallas County,Texas,,False
36590,2023-09-25,48,70,83,11,17.9,41,11.2,"(33.35896, -96.57923)",Collin County,Texas,,False
36591,2023-09-25,48,71,71,4,13.3,24,3.9,"(32.25342, -96.52966)",Ellis County,Texas,,False
36592,2023-09-25,47,89,89,2,17.2,83,2.0,"(32.64833, -96.89822)",Dallas County,Texas,,False
36593,2023-09-25,58,84,84,3,11.3,32,3.3,"(33.43353, -96.42157)",Grayson County,Texas,,False
36594,2023-09-25,35,80,92,32,25.7,32,32.2,"(32.18766, -96.59964)",Ellis County,Texas,,False
36595,2023-09-25,29,58,58,3,25.4,21,3.3,"(32.80521, -96.0817)",Hunt County,Texas,,False
36596,2023-09-25,42,62,91,24,20.6,50,24.1,"(32.62025, -96.74724)",Dallas County,Texas,,False
36597,2023-09-25,52,80,108,11,24.0,37,20.3,"(33.28070666666667, -97.78782666666666)",Wise County,Texas,,False
36598,2023-09-25,58,91,140,29,28.9,54,28.6,"(32.38008466666667, -96.83654266666667)",Ellis County,Texas,,False
36599,2023-09-25,56,92,103,19,20.1,38,18.8,"(33.37459, -97.75446)",Wise County,Texas,,False
36600,2023-09-25,66,81,95,7,11.6,48,6.6,"(33.28249, -96.35935)",Collin County,Texas,,False
36601,2023-09-25,65,80,101,6,14.1,58,5.8,"(33.16101, -96.37416)",Collin County,Texas,,False
36602,2023-09-25,64,85,87,18,14.7,32,17.6,"(33.74423, -97.21488666666666)",Cooke County,Texas,,False
36603,2023-09-25,28,29,88,19,15.8,32,19.0,"(32.8231, -96.09505)",Hunt County,Texas,,False
36604,2023-09-25,43,61,92,17,21.9,37,16.8,"(32.3804, -96.918)",Ellis County,Texas,,False
36605,2023-09-25,46,62,68,13,11.2,35,13.3,"(33.17454, -96.29638)",Collin County,Texas,,False
36606,2023-09-25,49,64,71,6,8.3,42,5.5,"(32.98859, -96.41056)",Collin County,Texas,,False
36607,2023-09-25,47,71,95,19,22.0,50,18.7,"(32.60095, -96.85067)",Dallas County,Texas,,False
36608,2023-09-25,56,99,99,19,16.6,48,19.1,"(32.96047, -96.29838)",Rockwall County,Texas,,False
36609,2023-09-25,51,65,111,20,25.9,39,20.4,"(32.744130000000006, -96.13532666666669)",Van Zandt County,Texas,,False
36610,2023-09-25,32,23,81,6,9.0,42,6.4,"(33.4798, -96.58368)",Grayson County,Texas,,False
36611,2023-09-25,54,101,101,15,18.1,67,15.1,"(32.67946, -97.002075)",Dallas County,Texas,,False
36612,2023-09-25,40,29,94,19,15.5,34,19.0,"(33.19513, -96.01812)",Hunt County,Texas,,False
36613,2023-09-25,60,86,115,18,14.9,62,18.4,"(32.97964, -96.35207)",Rockwall County,Texas,,False
36614,2023-09-25,55,76,76,3,6.2,27,3.3,"(33.08803, -96.02573)",Hunt County,Texas,,False
36615,2023-09-25,40,67,85,19,21.3,31,18.6,"(32.84579, -96.12766)",Hunt County,Texas,,False
36616,2023-09-25,61,91,91,7,10.2,68,7.0,"(33.102065, -96.386145)",Collin County,Texas,,False
36617,2023-09-25,41,35,79,15,11.9,52,15.0,"(32.63324, -96.97164)",Dallas County,Texas,,False
36618,2023-09-25,56,86,160,26,27.0,67,26.4,"(32.90226, -96.12884)",Hunt County,Texas,,False
36619,2023-09-25,42,69,69,2,5.5,137,3.2,"(32.93145, -96.91523)",Dallas County,Texas,,False
36620,2023-09-25,38,83,91,18,21.9,35,17.9,"(32.39778, -96.73713)",Ellis County,Texas,,False
36621,2023-09-25,62,86,119,25,23.3,53,25.2,"(32.91881, -96.166124)",Hunt County,Texas,,False
36622,2023-09-25,52,70,70,2,8.7,44,10.3,"(32.65521, -97.01218)",Dallas County,Texas,,False
36623,2023-09-25,37,32,89,12,9.8,52,11.5,"(33.20326, -96.40787)",Collin County,Texas,,False
36624,2023-09-25,65,131,131,30,26.4,48,30.1,"(32.309623333333334, -96.82381)",Ellis County,Texas,,False
36625,2023-09-25,56,89,142,21,25.7,51,20.5,"(32.32196125, -96.78237125)",Ellis County,Texas,,False
36626,2023-09-25,56,80,80,2,10.3,43,1.9,"(33.34182, -97.39067)",Denton County,Texas,,False
36627,2023-09-25,47,71,86,21,17.0,29,20.5,"(32.32285, -96.68382)",Ellis County,Texas,,False
36628,2023-09-25,50,71,80,20,17.1,27,20.4,"(33.54605, -96.2305)",Fannin County,Texas,,False
36629,2023-09-25,36,71,86,21,17.0,41,21.2,"(33.51014, -96.53132)",Grayson County,Texas,,False
36630,2023-09-25,61,95,131,30,26.9,48,30.1,"(33.100251875, -96.017280625)",Hunt County,Texas,,False
36631,2023-09-25,34,52,79,27,23.0,39,26.9,"(32.93836, -96.32223)",Rockwall County,Texas,,False
36632,2023-09-25,50,73,73,2,9.1,45,1.6,"(32.65693, -96.74243)",Dallas County,Texas,,False
36633,2023-09-25,53,82,88,19,16.2,61,19.1,"(32.69599, -97.10323)",Tarrant County,Texas,,False
36634,2023-09-25,70,86,147,23,19.6,83,23.1,"(32.61680666666667, -96.97854777777778)",Dallas County,Texas,,False
36635,2023-09-25,44,55,67,9,5.9,26,8.9,"(32.82853, -96.15584)",Hunt County,Texas,,False
36636,2023-09-25,23,27,88,20,22.3,31,19.9,"(33.82547, -96.78992)",Grayson County,Texas,,False
36637,2023-09-25,48,80,132,28,24.7,47,28.1,"(32.826945, -96.13304166666668)",Hunt County,Texas,,False
