,DATE,WSR_ID,CELL_ID,LAT_mean,LAT_min,LAT_max,LON_mean,LON_min,LON_max,AVGDV_max,LLDV_max,MXDV_max,MXDV_HEIGHT_max,DEPTH_max,MAX_SHEAR_max,MAX_SHEAR_HEIGHT_max
13526,2023-06-04,KTPA,X7,27.76618,27.76497,27.76739,-81.78298000000001,-81.79228,-81.77368,37,25,117,12,22.5,47,12.4
13527,2023-06-04,KTPA,Y7,27.5976825,27.52577,27.66296,-81.757885,-81.83471,-81.70199,48,72,133,27,24.5,52,27.2
13528,2023-06-04,KTPA,Z3,28.13483,28.13483,28.13483,-82.33888,-82.33888,-82.33888,58,82,82,1,10.3,68,0.8
13529,2023-06-04,KTUL,F0,35.79023,35.79023,35.79023,-95.05856,-95.05856,-95.05856,61,86,86,2,9.1,34,2.3
13530,2023-06-05,KBRO,C0,26.18221,26.18221,26.18221,-97.61075,-97.61075,-97.61075,27,38,58,22,30.0,46,21.6
13531,2023-06-05,KBRO,L3,26.652918333333332,26.46452,26.79966,-97.48519833333334,-97.53291,-97.45694,49,64,106,30,28.2,52,30.4
13532,2023-06-05,KBRO,U6,25.492964,25.44176,25.52862,-97.629124,-97.65319,-97.59885,60,86,146,20,26.9,81,7.7
13533,2023-06-05,KBRO,Y1,26.156858,26.06672,26.25947,-98.172596,-98.21571,-98.13934,33,34,103,24,26.6,39,24.2
13534,2023-06-05,KBRO,Z0,25.82632,25.80144,25.8512,-98.206985,-98.21053,-98.20344,41,64,73,13,14.5,26,13.1
13535,2023-06-05,KCRP,C8,26.915043333333333,26.89829,26.93171,-97.51664,-97.52792,-97.511,41,38,80,19,17.7,24,19.3
13536,2023-06-05,KCRP,G9,27.4035,27.4035,27.4035,-96.80463,-96.80463,-96.80463,25,49,49,3,6.6,18,3.4
13537,2023-06-05,KDAL,A0,32.71344,32.71344,32.71344,-96.15558,-96.15558,-96.15558,62,93,93,4,12.1,34,3.6
13538,2023-06-05,KDAL,X0,32.9819,32.9819,32.9819,-96.31764,-96.31764,-96.31764,36,58,58,3,9.3,28,2.5
13539,2023-06-05,KDEN,G4,40.23663,40.23663,40.23663,-105.24233,-105.24233,-105.24233,49,89,89,3,11.1,32,2.7
13540,2023-06-05,KDEN,I3,39.95207,39.95207,39.95207,-105.12995,-105.12995,-105.12995,36,30,94,9,22.8,50,8.5
13541,2023-06-05,KDEN,N4,40.23663,40.23663,40.23663,-105.24233,-105.24233,-105.24233,53,86,106,6,23.7,37,6.2
13542,2023-06-05,KDFW,C3,33.64272,33.64272,33.64272,-97.45885,-97.45885,-97.45885,53,87,87,6,12.2,32,5.9
13543,2023-06-05,KDFW,D2,32.4828,32.4828,32.4828,-96.85789,-96.85789,-96.85789,47,87,87,2,18.9,40,2.3
13544,2023-06-05,KDFW,G1,33.57032,33.57032,33.57032,-97.34137,-97.34137,-97.34137,58,82,86,16,10.9,37,15.6
13545,2023-06-05,KDFW,J0,32.696250000000006,32.6901,32.6983,-96.1362575,-96.14056,-96.12335,64,93,93,20,16.8,32,20.1
13546,2023-06-05,KDFW,M1,33.019465,33.01308,33.02585,-96.41524000000001,-96.48421,-96.34627,58,79,90,19,16.6,62,18.1
13547,2023-06-05,KDFW,S5,33.36124,33.36124,33.36124,-97.71797,-97.71797,-97.71797,49,75,82,20,16.8,28,20.1
13548,2023-06-05,KDFW,U1,32.51399,32.51399,32.51399,-96.918,-96.918,-96.918,48,75,84,7,16.4,42,6.7
13549,2023-06-05,KDFW,V0,33.52028,33.52028,33.52028,-97.4443,-97.4443,-97.4443,64,89,89,3,5.7,37,2.7
13550,2023-06-05,KFDX,Q0,34.94722,34.94722,34.94722,-103.67927,-103.67927,-103.67927,30,54,54,1,5.3,45,1.2
13551,2023-06-05,KFLL,A0,25.90677,25.90677,25.90677,-80.70294,-80.70294,-80.70294,36,26,90,5,7.4,61,5.1
13552,2023-06-05,KFLL,B4,26.32998,26.32245,26.33751,-80.96855,-80.97556,-80.96154,55,86,91,24,22.0,41,23.8
13553,2023-06-05,KFLL,D1,25.73277,25.73277,25.73277,-80.72369,-80.72369,-80.72369,31,79,79,4,10.1,39,4.0
13554,2023-06-05,KFLL,D6,26.25045,26.25045,26.25045,-80.79172,-80.79172,-80.79172,50,84,90,11,20.1,58,10.9
13555,2023-06-05,KFLL,E3,26.52859,26.52859,26.52859,-81.06086,-81.06086,-81.06086,56,70,146,11,15.6,50,10.9
13556,2023-06-05,KFLL,F0,26.402156666666666,26.38842,26.41632,-79.51490333333334,-79.54665,-79.49661,48,71,86,11,15.5,29,11.1
13557,2023-06-05,KFLL,G4,26.23055,26.23055,26.23055,-80.96651,-80.96651,-80.96651,44,81,81,4,11.3,38,4.4
13558,2023-06-05,KFLL,H3,26.35306,26.34742,26.3587,-80.989195,-81.00666,-80.97173,67,94,108,26,27.2,44,25.9
13559,2023-06-05,KFLL,K2,26.45685333333333,26.37501,26.50197,-81.07438333333333,-81.10547,-81.01977,52,88,134,31,28.2,54,31.0
13560,2023-06-05,KFLL,K4,26.262283333333333,26.24388,26.28314,-80.95361000000001,-80.97382,-80.92636,57,87,92,24,21.9,44,23.7
13561,2023-06-05,KFLL,N3,26.27965,26.27965,26.27965,-81.22065,-81.22065,-81.22065,40,74,96,31,24.5,33,31.0
13562,2023-06-05,KFLL,O0,26.65604,26.65604,26.65604,-79.708,-79.708,-79.708,51,88,88,6,15.1,31,6.2
13563,2023-06-05,KFLL,O3,26.29825,26.29825,26.29825,-80.9116,-80.9116,-80.9116,47,71,90,14,16.5,46,14.0
13564,2023-06-05,KFLL,P2,26.395476666666667,26.33963,26.42676,-81.08811,-81.16843,-81.03945,84,75,160,19,18.5,61,19.3
13565,2023-06-05,KFLL,S2,26.20108,26.20108,26.20108,-80.87744,-80.87744,-80.87744,52,71,80,13,9.0,45,12.7
13566,2023-06-05,KFLL,V5,26.24914,26.24914,26.24914,-80.05177,-80.05177,-80.05177,38,64,64,1,6.9,60,0.7
13567,2023-06-05,KFLL,W0,26.68846,26.68846,26.68846,-79.79609,-79.79609,-79.79609,49,79,80,11,14.9,28,6.0
13568,2023-06-05,KFLL,W2,26.33963,26.33963,26.33963,-81.16843,-81.16843,-81.16843,52,83,91,11,15.0,32,10.6
13569,2023-06-05,KGWX,C9,33.82896,33.82896,33.82896,-88.5118,-88.5118,-88.5118,41,65,65,2,5.0,109,1.9
13570,2023-06-05,KHOU,B0,29.801614999999998,29.77259,29.83064,-95.65407,-95.68881,-95.61933,44,65,76,17,21.1,45,17.4
13571,2023-06-05,KHOU,H1,29.93526,29.93526,29.93526,-95.52017,-95.52017,-95.52017,51,66,70,9,7.3,39,8.5
13572,2023-06-05,KHOU,I3,29.42289,29.42289,29.42289,-95.90185,-95.90185,-95.90185,56,70,87,10,8.7,41,10.2
13573,2023-06-05,KHOU,L3,30.011715000000002,30.00757,30.01586,-95.82431,-95.85984,-95.78878,47,85,85,25,23.2,33,25.4
13574,2023-06-05,KHOU,L4,28.90515,28.90515,28.90515,-95.55098,-95.55098,-95.55098,52,87,87,2,20.2,35,1.9
13575,2023-06-05,KHOU,N1,30.00757,30.00757,30.00757,-95.78878,-95.78878,-95.78878,32,80,80,6,19.8,31,5.5
13576,2023-06-05,KHOU,N4,29.31068,29.31068,29.31068,-94.991,-94.991,-94.991,37,60,60,1,9.6,55,0.6
13577,2023-06-05,KHOU,N7,29.104602500000002,29.09542,29.11379,-94.5238625,-94.53976,-94.50797,41,77,92,26,24.5,33,26.0
13578,2023-06-05,KHOU,R7,29.13351,29.13351,29.13351,-94.54791,-94.54791,-94.54791,61,84,96,14,11.4,35,13.5
13579,2023-06-05,KHOU,S9,29.18024,29.18024,29.18024,-95.90165,-95.90165,-95.90165,43,74,78,12,17.9,31,12.1
13580,2023-06-05,KHOU,T1,29.45582,29.45582,29.45582,-94.6924,-94.6924,-94.6924,53,69,87,9,13.4,47,8.8
13581,2023-06-05,KHOU,V0,29.58454,29.58454,29.58454,-94.67403,-94.67403,-94.67403,45,80,81,9,12.8,43,8.8
13582,2023-06-05,KHOU,V5,29.89084,29.89084,29.89084,-95.75614,-95.75614,-95.75614,31,23,85,10,17.8,39,10.3
13583,2023-06-05,KHOU,W8,29.18942,29.18721,29.19163,-96.03612,-96.07708,-95.99516,47,86,94,26,22.7,34,26.1
13584,2023-06-05,KHOU,Y5,29.1602,29.1602,29.1602,-94.66496,-94.66496,-94.66496,28,62,90,21,26.1,39,21.4
13585,2023-06-05,KIAH,E4,30.82657,30.82657,30.82657,-95.34689,-95.34689,-95.34689,39,21,97,18,20.9,33,17.7
13586,2023-06-05,KIAH,F2,30.60875,30.60875,30.60875,-96.22004,-96.22004,-96.22004,47,78,88,18,24.5,30,18.0
13587,2023-06-05,KIAH,G0,30.64897,30.64897,30.64897,-95.28009,-95.28009,-95.28009,51,71,85,14,9.5,35,14.4
13588,2023-06-05,KIAH,H2,29.79055,29.79055,29.79055,-94.95251,-94.95251,-94.95251,24,22,82,20,15.7,37,20.2
13589,2023-06-05,KIAH,I5,29.65803,29.65143,29.66463,-95.588265,-95.63356,-95.54297,56,81,87,14,10.5,57,13.6
13590,2023-06-05,KIAH,N4,30.353175,30.32602,30.38033,-94.778435,-94.78105,-94.77582,53,71,92,17,11.4,33,17.3
13591,2023-06-05,KIAH,O0,29.4693,29.4693,29.4693,-95.992,-95.992,-95.992,64,85,94,6,6.8,35,5.7
13592,2023-06-05,KIAH,O2,30.790894285714284,30.73478,30.81135,-95.33946,-95.41915,-95.24104,53,88,92,27,20.5,35,26.6
13593,2023-06-05,KIAH,P5,30.771943333333336,30.71845,30.80012,-95.38774000000001,-95.40619,-95.3711,54,81,93,23,24.8,33,23.3
13594,2023-06-05,KIAH,Q3,29.26615,29.26615,29.26615,-95.48728,-95.48728,-95.48728,54,71,90,18,15.8,31,17.9
13595,2023-06-05,KIAH,S1,29.35482,29.35482,29.35482,-95.34979,-95.34979,-95.34979,59,86,86,2,15.6,31,1.8
13596,2023-06-05,KIAH,T1,29.76542,29.76542,29.76542,-94.9244,-94.9244,-94.9244,48,90,93,8,17.2,38,7.6
13597,2023-06-05,KIAH,U1,29.693015,29.67738,29.70865,-96.132365,-96.17002,-96.09471,54,91,96,7,16.8,42,7.2
13598,2023-06-05,KIAH,W9,29.81813142857143,29.75931,29.88048,-96.36941142857142,-96.40422,-96.31334,67,93,143,25,23.3,48,25.2
13599,2023-06-05,KIAH,Y3,29.66433,29.66433,29.66433,-95.55097,-95.55097,-95.55097,44,23,85,9,11.0,55,9.0
13600,2023-06-05,KIAH,Z4,30.09991666666667,30.03451,30.13262,-96.37749000000001,-96.46905,-96.33171,54,93,99,26,19.7,39,26.2
13601,2023-06-05,KLCH,H5,29.91905,29.91905,29.91905,-92.12776,-92.12776,-92.12776,25,54,54,8,20.0,15,7.6
13602,2023-06-05,KMAX,Y6,41.41568,41.41568,41.41568,-122.20746,-122.20746,-122.20746,58,86,86,1,5.2,30,0.5
13603,2023-06-05,KMCI,D7,39.1569,39.1569,39.1569,-95.67426,-95.67426,-95.67426,40,60,70,20,17.2,23,20.2
13604,2023-06-05,KMCI,H6,38.80699,38.80699,38.80699,-94.6019,-94.6019,-94.6019,44,72,72,6,12.6,27,5.5
13605,2023-06-05,KMCI,I4,38.86413,38.84185,38.88641,-94.86422,-94.89018,-94.83826,50,70,82,22,17.4,36,22.1
13606,2023-06-05,KMCI,J3,39.9199,39.9199,39.9199,-95.62392,-95.62392,-95.62392,41,72,88,20,25.9,30,20.0
13607,2023-06-05,KMCI,J7,39.17339666666667,39.15507,39.1785,-95.61697333333332,-95.63559,-95.60121,61,96,104,19,21.8,37,26.8
13608,2023-06-05,KMCI,S6,38.8989,38.8989,38.8989,-94.76882,-94.76882,-94.76882,43,85,85,5,17.3,38,4.6
13609,2023-06-05,KMCI,Z5,38.93267,38.93267,38.93267,-94.78001,-94.78001,-94.78001,55,92,128,14,27.1,60,14.2
13610,2023-06-05,KMEM,A9,35.06013,35.06013,35.06013,-90.65322,-90.65322,-90.65322,19,29,87,28,23.3,40,27.6
13611,2023-06-05,KMEM,C0,34.69807,34.69807,34.69807,-89.52466,-89.52466,-89.52466,46,82,82,3,9.9,51,3.1
13612,2023-06-05,KMEM,D0,35.29691333333333,35.27808,35.30804,-90.51901666666667,-90.53079,-90.49705,61,86,151,18,25.4,68,17.6
13613,2023-06-05,KMEM,D4,35.07368,35.07368,35.07368,-89.35932,-89.35932,-89.35932,44,76,77,9,21.5,37,8.8
13614,2023-06-05,KMEM,E9,35.4575575,35.41808,35.49544,-90.252445,-90.26815,-90.23216,52,89,99,19,26.5,44,18.8
13615,2023-06-05,KMEM,F1,34.373599999999996,34.35165,34.39555,-89.57696,-89.59899,-89.55493,56,76,85,20,18.3,35,20.4
13616,2023-06-05,KMEM,K3,35.401925,35.3902,35.41365,-90.612975,-90.62748,-90.59847,57,82,86,12,16.3,32,11.5
13617,2023-06-05,KMEM,K8,35.41721,35.40954,35.42488,-90.076935,-90.08383,-90.07004,56,77,82,25,20.5,41,24.5
13618,2023-06-05,KMEM,M2,34.24656,34.24656,34.24656,-90.0477,-90.0477,-90.0477,51,67,72,11,8.7,28,11.0
13619,2023-06-05,KMEM,P0,34.58061,34.58061,34.58061,-90.32411,-90.32411,-90.32411,46,86,86,3,9.5,56,3.0
13620,2023-06-05,KMEM,Q4,35.12592,35.12592,35.12592,-89.75788,-89.75788,-89.75788,32,23,94,5,11.0,84,4.6
13621,2023-06-05,KMEM,U3,34.66359,34.66359,34.66359,-89.96343,-89.96343,-89.96343,29,70,70,2,14.5,81,1.6
13622,2023-06-05,KMEM,V1,35.21237,35.21237,35.21237,-90.63818,-90.63818,-90.63818,55,86,86,5,13.8,38,9.7
13623,2023-06-05,KMEM,X6,35.411336666666664,35.40083,35.41659,-89.77612666666666,-89.78058,-89.7739,55,42,106,17,23.8,53,16.8
13624,2023-06-05,KMEM,X8,35.55995,35.55995,35.55995,-90.07842,-90.07842,-90.07842,25,71,91,30,25.0,38,30.3
13625,2023-06-05,KMIA,B0,26.21487,26.21487,26.21487,-80.83302,-80.83302,-80.83302,27,22,78,14,12.8,38,14.2
13626,2023-06-05,KMIA,B9,26.36046,26.34979,26.37113,-81.00492,-81.00507,-81.00477,35,39,108,31,28.6,36,31.0
13627,2023-06-05,KMIA,D2,26.3184725,26.28214,26.34451,-80.9814075,-80.98232,-80.97974,48,79,109,31,28.9,40,31.1
13628,2023-06-05,KMIA,N6,26.10408,26.10408,26.10408,-80.91759,-80.91759,-80.91759,45,58,79,14,12.5,39,13.7
13629,2023-06-05,KMIA,P2,26.21844,26.21844,26.21844,-80.89039,-80.89039,-80.89039,43,22,85,5,23.1,38,4.6
13630,2023-06-05,KMIA,Q1,26.35219,26.35219,26.35219,-80.9709,-80.9709,-80.9709,32,31,92,21,27.0,32,20.5
13631,2023-06-05,KMIA,R1,26.076685,25.81274,26.34063,-80.02643,-80.14537,-79.90749,66,74,97,11,10.7,88,11.2
13632,2023-06-05,KMIA,S4,25.77498,25.75573,25.79423,-81.302955,-81.30338,-81.30253,55,85,117,27,20.9,45,26.9
13633,2023-06-05,KMIA,T3,26.02213,26.02213,26.02213,-80.53732,-80.53732,-80.53732,55,27,97,4,16.3,87,3.8
13634,2023-06-05,KMIA,V3,25.83756,25.83756,25.83756,-81.35461,-81.35461,-81.35461,63,82,93,11,8.4,32,10.9
13635,2023-06-05,KMIA,V7,25.72719,25.72719,25.72719,-80.21618,-80.21618,-80.21618,36,27,91,6,5.3,107,5.7
13636,2023-06-05,KMIA,Y0,26.3711225,26.34976,26.38444,-81.0191875,-81.06315,-80.99283,68,90,100,31,28.8,34,31.3
13637,2023-06-05,KMIA,Y8,26.06249,25.97506,26.16949,-80.42904250000001,-80.57143,-80.35227,58,80,92,13,12.2,84,12.8
13638,2023-06-05,KMIA,Z1,26.34613,26.34613,26.34613,-80.91544,-80.91544,-80.91544,35,28,82,9,7.3,32,9.3
13639,2023-06-05,KMSY,K0,30.275554999999997,30.25492,30.29619,-89.98546999999999,-90.0041,-89.96684,53,81,85,25,21.6,49,25.0
13640,2023-06-05,KMSY,L5,29.27206,29.27206,29.27206,-90.46282,-90.46282,-90.46282,19,28,71,26,23.7,26,26.4
13641,2023-06-05,KMSY,R1,29.329684999999998,29.32459,29.33478,-90.06775999999999,-90.08156,-90.05396,59,84,88,27,20.8,32,26.9
13642,2023-06-05,KMSY,T2,29.478434999999998,29.46814,29.48873,-90.290015,-90.44563,-90.1344,54,69,83,12,9.7,35,11.6
13643,2023-06-05,KMSY,U0,30.27859,30.27859,30.27859,-90.188,-90.188,-90.188,60,84,84,1,10.9,72,0.8
13644,2023-06-05,KMSY,V0,30.172,30.172,30.172,-90.10323,-90.10323,-90.10323,63,82,82,1,9.9,71,0.8
13645,2023-06-05,KMTX,A6,41.68163,41.68163,41.68163,-111.72927,-111.72927,-111.72927,74,84,126,10,8.0,48,9.5
13646,2023-06-05,KMTX,I5,40.44724,40.44724,40.44724,-112.22104,-112.22104,-112.22104,58,81,87,5,5.0,27,4.8
13647,2023-06-05,KMTX,I6,40.6036,40.6036,40.6036,-111.67192,-111.67192,-111.67192,64,68,103,5,5.1,31,5.1
13648,2023-06-05,KMTX,J6,40.65686,40.65686,40.65686,-111.75831,-111.75831,-111.75831,121,218,218,2,4.9,72,1.7
13649,2023-06-05,KMTX,M7,41.70943,41.70943,41.70943,-111.75935,-111.75935,-111.75935,61,135,135,1,5.9,52,1.3
13650,2023-06-05,KMTX,R5,40.59758,40.57312,40.62204,-111.80398,-111.81567,-111.79229,58,67,84,5,5.4,25,4.9
13651,2023-06-05,KMTX,X6,40.43409,40.43409,40.43409,-112.19758,-112.19758,-112.19758,44,78,78,2,9.3,24,2.2
13652,2023-06-05,KPBI,C2,26.072045,25.98772,26.20076,-80.44739875,-80.72566,-80.32719,64,84,144,29,27.8,56,29.4
13653,2023-06-05,KPBI,C6,26.17594,26.17594,26.17594,-80.85943,-80.85943,-80.85943,50,81,95,11,16.5,35,10.9
13654,2023-06-05,KPBI,E4,26.265810000000002,26.24394,26.28768,-80.95260999999999,-80.98076,-80.92446,61,84,84,12,17.6,31,11.8
13655,2023-06-05,KPBI,H1,26.419596000000002,26.3788,26.45202,-79.495856,-79.51789,-79.46999,61,84,91,11,9.6,35,11.3
13656,2023-06-05,KPBI,L1,26.24495,26.24495,26.24495,-80.87812,-80.87812,-80.87812,58,73,87,11,8.9,33,10.7
13657,2023-06-05,KPBI,M6,26.18521,26.18521,26.18521,-80.86927,-80.86927,-80.86927,53,78,91,11,15.1,35,21.0
13658,2023-06-05,KPBI,O0,26.595155000000002,26.49959,26.672,-81.13303,-81.15889,-81.10231,62,84,153,24,22.1,51,24.0
13659,2023-06-05,KPBI,R2,26.31336,26.31336,26.31336,-80.91086,-80.91086,-80.91086,49,73,86,5,18.7,33,20.3
13660,2023-06-05,KPBI,T1,26.378083076923076,26.30367,26.47085,-81.01613846153847,-81.05897,-80.85824,58,84,108,24,29.9,39,31.7
13661,2023-06-05,KPBI,W1,26.50058,26.46924,26.53192,-80.97588999999999,-81.01548,-80.9363,38,71,125,21,25.2,48,21.1
13662,2023-06-05,KPBI,X3,26.26747,26.26747,26.26747,-80.98836,-80.98836,-80.98836,38,86,86,6,16.5,30,6.3
13663,2023-06-05,KPBI,X6,26.16683,26.16683,26.16683,-80.84941,-80.84941,-80.84941,45,69,87,11,17.0,32,11.1
13664,2023-06-05,KPUX,J0,37.933815,37.91096,37.95667,-105.04138499999999,-105.05059,-105.03218,59,106,106,5,7.2,33,4.6
13665,2023-06-05,KPUX,M8,38.20096,38.20096,38.20096,-105.12075,-105.12075,-105.12075,36,65,65,4,7.1,22,4.1
13666,2023-06-05,KTBW,W2,27.57193,27.57193,27.57193,-81.57072,-81.57072,-81.57072,36,40,104,12,20.2,38,12.3
13667,2023-06-05,KTLX,I6,35.74922,35.74922,35.74922,-97.80832,-97.80832,-97.80832,43,52,65,6,5.7,28,6.2
13668,2023-06-05,KTLX,L7,35.724313333333335,35.66767,35.7642,-97.89295888888888,-97.9485,-97.81712,56,114,114,6,8.2,44,6.3
13669,2023-06-05,KTLX,Y7,35.64503,35.64503,35.64503,-98.06844,-98.06844,-98.06844,50,93,93,4,5.9,35,3.5
13670,2023-06-05,KTPA,G0,27.58307,27.58307,27.58307,-81.67185,-81.67185,-81.67185,53,64,89,7,12.3,30,6.6
13671,2023-06-06,KATL,A0,34.32407,34.32407,34.32407,-84.04323,-84.04323,-84.04323,38,74,85,28,22.7,32,28.3
13672,2023-06-06,KATL,B2,33.7811,33.7811,33.7811,-83.41786,-83.41786,-83.41786,48,78,85,23,20.6,32,23.2
13673,2023-06-06,KATL,W0,34.24569,34.24569,34.24569,-84.19891,-84.19891,-84.19891,45,27,105,10,14.5,48,9.7
13674,2023-06-06,KBOS,P0,41.75931,41.75931,41.75931,-71.0958,-71.0958,-71.0958,55,68,96,15,12.1,59,15.2
13675,2023-06-06,KBOX,T2,41.67747,41.67747,41.67747,-70.60857,-70.60857,-70.60857,24,37,37,2,8.4,20,2.1
13676,2023-06-06,KBRO,I4,25.27849,25.27849,25.27849,-97.01444,-97.01444,-97.01444,23,30,53,27,23.4,18,27.3
13677,2023-06-06,KDAL,H5,33.14452,33.14452,33.14452,-96.47719,-96.47719,-96.47719,54,69,90,20,17.5,50,19.5
13678,2023-06-06,KDAL,I3,32.74733,32.74733,32.74733,-97.3483,-97.3483,-97.3483,61,85,98,16,14.0,69,15.5
13679,2023-06-06,KDAL,O8,33.37938,33.37938,33.37938,-96.52956,-96.52956,-96.52956,63,86,88,12,9.4,41,12.1
13680,2023-06-06,KDAL,Z0,32.67051,32.67051,32.67051,-97.43172,-97.43172,-97.43172,62,88,88,2,8.2,50,2.0
13681,2023-06-06,KDEN,A7,40.28846,40.28846,40.28846,-104.42293,-104.42293,-104.42293,49,72,81,10,14.7,37,9.8
13682,2023-06-06,KDEN,O0,39.18367666666666,39.17158,39.19282,-104.70531999999999,-104.75781,-104.66099,50,70,86,20,17.9,40,19.8
13683,2023-06-06,KDEN,P0,39.44835,39.44835,39.44835,-104.8975,-104.8975,-104.8975,46,88,94,13,23.9,66,12.8
13684,2023-06-06,KDEN,U0,39.775940000000006,39.74179,39.81009,-104.772125,-104.80624,-104.73801,44,72,78,10,13.6,107,9.9
13685,2023-06-06,KDFW,A8,33.49613,33.49613,33.49613,-96.65558,-96.65558,-96.65558,50,82,82,4,15.5,45,3.6
13686,2023-06-06,KDFW,E7,33.3819,33.3819,33.3819,-96.48232,-96.48232,-96.48232,53,69,95,12,22.2,52,12.2
13687,2023-06-06,KDFW,Z2,32.66579,32.66579,32.66579,-96.9593,-96.9593,-96.9593,54,75,75,1,14.2,50,1.4
13688,2023-06-06,KEWR,D3,40.72619,40.72619,40.72619,-73.4336,-73.4336,-73.4336,45,25,90,12,9.7,38,11.9
13689,2023-06-06,KEWR,N2,40.75802,40.74835,40.76769,-73.42059499999999,-73.44004,-73.40115,46,26,91,13,10.8,36,13.2
13690,2023-06-06,KFLL,A0,25.972162000000004,25.77163,26.34396,-80.17188200000001,-80.27345,-80.02481,56,93,95,13,17.4,106,12.7
13691,2023-06-06,KFLL,O0,25.42019,25.42019,25.42019,-80.05435,-80.05435,-80.05435,63,85,86,11,8.1,29,10.9
13692,2023-06-06,KFLL,O4,25.47232,25.47232,25.47232,-79.96772,-79.96772,-79.96772,47,80,97,11,14.7,34,10.5
13693,2023-06-06,KFLL,T0,26.03774,26.02866,26.04682,-81.206335,-81.22363,-81.18904,69,85,159,11,14.4,54,11.0
13694,2023-06-06,KHOU,B1,29.61665,29.61665,29.61665,-94.64127,-94.64127,-94.64127,29,25,80,28,24.1,39,28.1
13695,2023-06-06,KHOU,D1,29.650595,29.63827,29.66292,-94.43461,-94.43725,-94.43197,58,78,92,25,19.5,34,25.3
13696,2023-06-06,KHOU,F2,29.867775,29.8623,29.87325,-94.52452,-94.52802,-94.52102,38,25,91,26,24.5,32,25.8
13697,2023-06-06,KHOU,F4,29.78384,29.78384,29.78384,-94.90035,-94.90035,-94.90035,32,24,88,21,20.3,57,21.1
13698,2023-06-06,KHOU,V4,29.96998,29.96998,29.96998,-95.48531,-95.48531,-95.48531,49,64,69,9,7.6,37,8.8
13699,2023-06-06,KIAH,T1,29.89521,29.89521,29.89521,-94.6666,-94.6666,-94.6666,47,81,86,18,25.0,29,18.2
13700,2023-06-06,KIAH,U0,29.871956666666666,29.81889,29.95881,-94.91690666666666,-94.93679,-94.88667,53,90,95,7,30.5,41,7.1
13701,2023-06-06,KIAH,X1,29.8374,29.8374,29.8374,-95.09764,-95.09764,-95.09764,55,69,80,5,7.0,46,5.2
13702,2023-06-06,KJFK,F0,40.8860375,40.71939,41.34848,-73.564825,-74.02168,-73.37526,63,86,94,14,21.2,65,14.3
13703,2023-06-06,KLZK,I5,34.83289,34.83289,34.83289,-91.39126,-91.39126,-91.39126,34,52,52,4,6.1,19,3.8
13704,2023-06-06,KMEM,J0,34.69123666666667,34.67266,34.71832,-89.29398666666667,-89.29684,-89.29023,38,33,103,30,26.9,44,29.7
13705,2023-06-06,KMEM,K1,34.42889,34.42889,34.42889,-90.48215,-90.48215,-90.48215,41,92,92,5,14.2,39,4.9
13706,2023-06-06,KMEM,X0,34.65224666666666,34.6222,34.69005,-89.47906666666667,-89.48482,-89.4681,59,90,90,15,19.3,51,15.3
13707,2023-06-06,KMIA,K9,25.38472,25.38472,25.38472,-80.88736,-80.88736,-80.88736,69,88,114,13,8.9,61,12.7
13708,2023-06-06,KMIA,M8,25.56688,25.56688,25.56688,-80.96253,-80.96253,-80.96253,46,84,84,3,15.3,48,3.4
13709,2023-06-06,KMIA,S4,25.743303333333333,25.70559,25.76819,-81.21014,-81.26641,-81.13448,62,80,87,18,15.9,39,18.0
13710,2023-06-06,KMIA,W7,25.16336,25.16336,25.16336,-80.67837,-80.67837,-80.67837,49,29,87,5,7.1,37,4.9
13711,2023-06-06,KMIA,X4,25.322125,25.29205,25.3522,-80.25713999999999,-80.27321,-80.24107,61,75,93,12,10.5,49,11.6
13712,2023-06-06,KMIA,Z0,26.235595,26.14856,26.29138,-80.0716975,-80.11426,-80.0343,58,74,106,9,12.8,46,9.4
13713,2023-06-06,KMTX,A0,41.163759999999996,41.11417,41.21335,-112.58911499999999,-112.90731,-112.27092,55,52,120,5,6.1,114,4.8
13714,2023-06-06,KMTX,D0,40.59708,40.51539,40.67572,-112.3125225,-112.38543,-112.22186,64,95,95,2,6.2,38,1.7
13715,2023-06-06,KMTX,D8,41.68571,41.68571,41.68571,-112.05243,-112.05243,-112.05243,59,66,86,2,5.7,45,2.4
13716,2023-06-06,KMTX,J3,40.561865,40.52848,40.59525,-111.794875,-111.80016,-111.78959,75,141,141,5,5.1,43,4.7
13717,2023-06-06,KMTX,J6,40.60402,40.60402,40.60402,-111.77435,-111.77435,-111.77435,36,59,59,2,9.7,19,1.9
13718,2023-06-06,KMTX,M7,40.82505,40.82505,40.82505,-112.76735,-112.76735,-112.76735,41,87,87,1,9.8,47,0.8
13719,2023-06-06,KMTX,P0,41.71743,41.54656,41.95187,-112.064725,-112.11183,-112.0421,51,95,95,2,9.9,49,1.8
13720,2023-06-06,KMTX,P9,40.89174,40.89174,40.89174,-111.82448,-111.82448,-111.82448,33,73,73,1,5.0,32,1.1
13721,2023-06-06,KMTX,S9,40.5908,40.5908,40.5908,-111.76101,-111.76101,-111.76101,62,108,108,2,7.5,34,2.1
13722,2023-06-06,KMTX,T7,41.086685,41.08034,41.09303,-111.87570500000001,-111.89609,-111.85532,83,74,135,3,5.4,79,3.4
13723,2023-06-06,KMTX,X2,40.472335,40.45586,40.48881,-112.28400500000001,-112.28738,-112.28063,48,131,131,2,9.4,44,1.7
